order_id,customer_id,product_id,order_date,quantity,discount,payment_method,status,product_name,category,sub_category,price,gross_sales,discount_amount,net_sales
9189,674,49,2025-01-03,2,20.0,Net Banking,Delivered,Camera 9,Electronics,Cameras,50000.0,100000.0,20000.0,80000.0
9190,704,90,2024-01-04,3,0.0,Net Banking,Cancelled,Backpack 10,Fashion,Bags,2200.0,6600.0,0.0,6600.0
9191,162,55,2025-11-09,4,5.0,Wallet,Delivered,Running Shoes 5,Fashion,Footwear,4500.0,18000.0,900.0,17100.0
9192,861,97,2025-11-25,2,0.0,Card,Delivered,Smart Watch 7,Fashion,Watches,6500.0,13000.0,0.0,13000.0
9193,366,26,2024-03-29,5,15.0,UPI,Delivered,Smart TV 6,Electronics,Television,45000.0,225000.0,33750.0,191250.0
9194,512,110,2025-11-30,1,15.0,Net Banking,Delivered,Office Chair 10,Furniture,Chairs,8500.0,8500.0,1275.0,7225.0
9195,394,6,2025-01-15,1,15.0,UPI,Delivered,Laptop 6,Electronics,Computers,65000.0,65000.0,9750.0,55250.0
9196,719,112,2024-06-21,3,15.0,UPI,Delivered,Study Table 2,Furniture,Tables,12000.0,36000.0,5400.0,30600.0
9197,352,5,2025-06-20,5,20.0,Card,Delivered,Laptop 5,Electronics,Computers,65000.0,325000.0,65000.0,260000.0
9198,125,171,2024-08-10,2,10.0,Net Banking,Delivered,Vacuum Cleaner 1,Home Appliances,Cleaning,9000.0,18000.0,1800.0,16200.0
9199,906,128,2024-09-24,3,10.0,Card,Delivered,Bookshelf 8,Furniture,Storage,9500.0,28500.0,2850.0,25650.0
9200,516,6,2025-06-12,1,0.0,UPI,Delivered,Laptop 6,Electronics,Computers,65000.0,65000.0,0.0,65000.0
9201,724,138,2024-05-31,2,20.0,Wallet,Delivered,Sofa 8,Furniture,Sofas,28000.0,56000.0,11200.0,44800.0
9202,68,20,2025-04-10,2,20.0,Wallet,Delivered,Mobile 10,Electronics,Mobiles,25000.0,50000.0,10000.0,40000.0
9203,110,148,2024-03-09,5,5.0,UPI,Delivered,Bed Frame 8,Furniture,Beds,22000.0,110000.0,5500.0,104500.0
9204,641,153,2025-04-07,2,10.0,Net Banking,Delivered,Coffee Maker 3,Home Appliances,Kitchen,5500.0,11000.0,1100.0,9900.0
9205,713,80,2024-12-27,1,15.0,Cash,Delivered,Jeans 10,Fashion,Clothing,2500.0,2500.0,375.0,2125.0
9206,814,67,2024-09-24,5,15.0,Cash,Delivered,Casual Shirt 7,Fashion,Clothing,1800.0,9000.0,1350.0,7650.0
9207,817,21,2024-02-09,5,0.0,Wallet,Delivered,Smart TV 1,Electronics,Television,45000.0,225000.0,0.0,225000.0
9208,332,125,2025-12-24,5,5.0,Card,Delivered,Bookshelf 5,Furniture,Storage,9500.0,47500.0,2375.0,45125.0
9209,411,162,2024-12-17,5,0.0,Wallet,Delivered,Mixer Grinder 2,Home Appliances,Kitchen,4200.0,21000.0,0.0,21000.0
9210,494,16,2024-05-03,1,0.0,Card,Delivered,Mobile 6,Electronics,Mobiles,25000.0,25000.0,0.0,25000.0
9211,278,58,2024-12-11,5,5.0,Cash,Delivered,Running Shoes 8,Fashion,Footwear,4500.0,22500.0,1125.0,21375.0
9212,492,144,2024-03-05,4,15.0,Cash,Delivered,Bed Frame 4,Furniture,Beds,22000.0,88000.0,13200.0,74800.0
9213,95,45,2025-08-25,5,10.0,Cash,Delivered,Camera 5,Electronics,Cameras,50000.0,250000.0,25000.0,225000.0
9214,605,34,2025-12-22,4,15.0,UPI,Delivered,Headphones 4,Electronics,Accessories,3500.0,14000.0,2100.0,11900.0
9215,937,27,2025-04-28,5,0.0,Card,Cancelled,Smart TV 7,Electronics,Television,45000.0,225000.0,0.0,225000.0
9216,320,92,2024-04-09,4,0.0,Card,Delivered,Smart Watch 2,Fashion,Watches,6500.0,26000.0,0.0,26000.0
9217,432,58,2024-05-17,1,5.0,Wallet,Delivered,Running Shoes 8,Fashion,Footwear,4500.0,4500.0,225.0,4275.0
9218,140,185,2025-05-12,5,15.0,Wallet,Delivered,Air Cooler 5,Home Appliances,Cooling,11000.0,55000.0,8250.0,46750.0
9219,827,80,2025-11-01,4,15.0,Wallet,Delivered,Jeans 10,Fashion,Clothing,2500.0,10000.0,1500.0,8500.0
9220,451,175,2024-10-16,2,5.0,Card,Delivered,Vacuum Cleaner 5,Home Appliances,Cleaning,9000.0,18000.0,900.0,17100.0
9221,180,18,2024-07-19,3,15.0,Net Banking,Delivered,Mobile 8,Electronics,Mobiles,25000.0,75000.0,11250.0,63750.0
9222,723,34,2024-04-08,5,10.0,Cash,Delivered,Headphones 4,Electronics,Accessories,3500.0,17500.0,1750.0,15750.0
9223,303,45,2024-11-14,2,20.0,Cash,Delivered,Camera 5,Electronics,Cameras,50000.0,100000.0,20000.0,80000.0
9224,539,30,2025-08-18,2,15.0,Net Banking,Delivered,Smart TV 10,Electronics,Television,45000.0,90000.0,13500.0,76500.0
9225,164,49,2025-07-02,2,5.0,Net Banking,Delivered,Camera 9,Electronics,Cameras,50000.0,100000.0,5000.0,95000.0
9226,851,67,2025-11-06,3,0.0,Wallet,Delivered,Casual Shirt 7,Fashion,Clothing,1800.0,5400.0,0.0,5400.0
9227,150,176,2024-04-01,3,5.0,Net Banking,Delivered,Vacuum Cleaner 6,Home Appliances,Cleaning,9000.0,27000.0,1350.0,25650.0
9228,616,15,2024-01-16,1,0.0,Wallet,Cancelled,Mobile 5,Electronics,Mobiles,25000.0,25000.0,0.0,25000.0
9229,760,124,2025-06-15,2,0.0,Card,Delivered,Bookshelf 4,Furniture,Storage,9500.0,19000.0,0.0,19000.0
9230,688,19,2024-08-30,5,20.0,Card,Delivered,Mobile 9,Electronics,Mobiles,25000.0,125000.0,25000.0,100000.0
9231,317,184,2025-08-14,5,20.0,Cash,Delivered,Air Cooler 4,Home Appliances,Cooling,11000.0,55000.0,11000.0,44000.0
9232,332,130,2024-08-30,2,20.0,Wallet,Delivered,Bookshelf 10,Furniture,Storage,9500.0,19000.0,3800.0,15200.0
9233,100,82,2024-11-28,3,20.0,Cash,Delivered,Backpack 2,Fashion,Bags,2200.0,6600.0,1320.0,5280.0
9234,24,125,2024-02-06,3,0.0,Cash,Delivered,Bookshelf 5,Furniture,Storage,9500.0,28500.0,0.0,28500.0
9235,123,182,2025-04-23,5,10.0,Net Banking,Delivered,Air Cooler 2,Home Appliances,Cooling,11000.0,55000.0,5500.0,49500.0
9236,699,163,2025-12-16,5,20.0,Net Banking,Delivered,Mixer Grinder 3,Home Appliances,Kitchen,4200.0,21000.0,4200.0,16800.0
9237,315,93,2024-12-29,4,5.0,Net Banking,Delivered,Smart Watch 3,Fashion,Watches,6500.0,26000.0,1300.0,24700.0
9238,822,101,2024-09-28,2,10.0,Net Banking,Delivered,Office Chair 1,Furniture,Chairs,8500.0,17000.0,1700.0,15300.0
9239,674,174,2024-10-08,2,5.0,Net Banking,Delivered,Vacuum Cleaner 4,Home Appliances,Cleaning,9000.0,18000.0,900.0,17100.0
9240,303,102,2025-09-14,2,10.0,Net Banking,Delivered,Office Chair 2,Furniture,Chairs,8500.0,17000.0,1700.0,15300.0
9241,569,87,2025-06-18,4,0.0,Cash,Delivered,Backpack 7,Fashion,Bags,2200.0,8800.0,0.0,8800.0
9242,195,26,2024-01-09,4,10.0,Wallet,Cancelled,Smart TV 6,Electronics,Television,45000.0,180000.0,18000.0,162000.0
9243,688,134,2025-01-21,1,20.0,Cash,Cancelled,Sofa 4,Furniture,Sofas,28000.0,28000.0,5600.0,22400.0
9244,13,10,2024-03-01,3,15.0,Cash,Delivered,Laptop 10,Electronics,Computers,65000.0,195000.0,29250.0,165750.0
9245,542,181,2024-11-05,3,10.0,UPI,Delivered,Air Cooler 1,Home Appliances,Cooling,11000.0,33000.0,3300.0,29700.0
9246,369,148,2025-11-09,3,0.0,Card,Delivered,Bed Frame 8,Furniture,Beds,22000.0,66000.0,0.0,66000.0
9247,112,143,2025-05-06,1,0.0,Cash,Delivered,Bed Frame 3,Furniture,Beds,22000.0,22000.0,0.0,22000.0
9248,224,12,2024-05-22,4,15.0,Net Banking,Delivered,Mobile 2,Electronics,Mobiles,25000.0,100000.0,15000.0,85000.0
9249,435,124,2025-03-02,5,10.0,Net Banking,Delivered,Bookshelf 4,Furniture,Storage,9500.0,47500.0,4750.0,42750.0
9250,599,118,2024-11-23,2,10.0,Cash,Delivered,Study Table 8,Furniture,Tables,12000.0,24000.0,2400.0,21600.0
9251,19,181,2024-10-13,5,15.0,Wallet,Delivered,Air Cooler 1,Home Appliances,Cooling,11000.0,55000.0,8250.0,46750.0
9252,65,164,2025-07-09,4,10.0,Wallet,Delivered,Mixer Grinder 4,Home Appliances,Kitchen,4200.0,16800.0,1680.0,15120.0
9253,950,100,2024-08-09,2,0.0,Card,Delivered,Smart Watch 10,Fashion,Watches,6500.0,13000.0,0.0,13000.0
9254,378,138,2024-12-22,4,5.0,Card,Delivered,Sofa 8,Furniture,Sofas,28000.0,112000.0,5600.0,106400.0
9255,801,129,2025-06-26,5,5.0,Cash,Delivered,Bookshelf 9,Furniture,Storage,9500.0,47500.0,2375.0,45125.0
9256,778,31,2024-10-22,5,5.0,Wallet,Cancelled,Headphones 1,Electronics,Accessories,3500.0,17500.0,875.0,16625.0
9257,352,158,2025-08-24,5,15.0,UPI,Delivered,Coffee Maker 8,Home Appliances,Kitchen,5500.0,27500.0,4125.0,23375.0
9258,841,159,2024-08-18,2,10.0,Wallet,Delivered,Coffee Maker 9,Home Appliances,Kitchen,5500.0,11000.0,1100.0,9900.0
9259,288,20,2025-06-02,2,0.0,Wallet,Delivered,Mobile 10,Electronics,Mobiles,25000.0,50000.0,0.0,50000.0
9260,663,117,2024-07-23,4,15.0,UPI,Cancelled,Study Table 7,Furniture,Tables,12000.0,48000.0,7200.0,40800.0
9261,690,119,2024-05-15,5,15.0,Wallet,Cancelled,Study Table 9,Furniture,Tables,12000.0,60000.0,9000.0,51000.0
9262,17,132,2025-08-28,4,5.0,Cash,Delivered,Sofa 2,Furniture,Sofas,28000.0,112000.0,5600.0,106400.0
9263,822,199,2025-01-18,5,15.0,Card,Delivered,Air Fryer 9,Home Appliances,Kitchen,6500.0,32500.0,4875.0,27625.0
9264,146,94,2024-08-18,1,0.0,Cash,Delivered,Smart Watch 4,Fashion,Watches,6500.0,6500.0,0.0,6500.0
9265,512,153,2024-01-20,5,20.0,Net Banking,Delivered,Coffee Maker 3,Home Appliances,Kitchen,5500.0,27500.0,5500.0,22000.0
9266,783,61,2025-07-15,5,20.0,Wallet,Delivered,Casual Shirt 1,Fashion,Clothing,1800.0,9000.0,1800.0,7200.0
9267,282,3,2025-01-21,4,5.0,Wallet,Delivered,Laptop 3,Electronics,Computers,65000.0,260000.0,13000.0,247000.0
9268,538,83,2024-03-10,4,15.0,UPI,Delivered,Backpack 3,Fashion,Bags,2200.0,8800.0,1320.0,7480.0
9269,357,48,2024-08-22,3,20.0,Cash,Delivered,Camera 8,Electronics,Cameras,50000.0,150000.0,30000.0,120000.0
9270,985,115,2025-10-04,4,20.0,Net Banking,Delivered,Study Table 5,Furniture,Tables,12000.0,48000.0,9600.0,38400.0
9271,765,128,2025-03-31,2,20.0,UPI,Delivered,Bookshelf 8,Furniture,Storage,9500.0,19000.0,3800.0,15200.0
9272,561,20,2024-04-27,4,0.0,Wallet,Cancelled,Mobile 10,Electronics,Mobiles,25000.0,100000.0,0.0,100000.0
9273,511,141,2024-12-03,2,5.0,Card,Delivered,Bed Frame 1,Furniture,Beds,22000.0,44000.0,2200.0,41800.0
9274,328,119,2025-06-10,5,15.0,Card,Delivered,Study Table 9,Furniture,Tables,12000.0,60000.0,9000.0,51000.0
9275,169,42,2024-02-08,4,15.0,Wallet,Delivered,Camera 2,Electronics,Cameras,50000.0,200000.0,30000.0,170000.0
9276,487,57,2025-10-06,2,20.0,Cash,Delivered,Running Shoes 7,Fashion,Footwear,4500.0,9000.0,1800.0,7200.0
9277,594,11,2025-07-13,4,20.0,UPI,Delivered,Mobile 1,Electronics,Mobiles,25000.0,100000.0,20000.0,80000.0
9278,309,165,2025-08-24,3,10.0,Card,Delivered,Mixer Grinder 5,Home Appliances,Kitchen,4200.0,12600.0,1260.0,11340.0
9279,421,127,2025-02-14,4,10.0,Card,Delivered,Bookshelf 7,Furniture,Storage,9500.0,38000.0,3800.0,34200.0
9280,457,118,2025-10-27,5,5.0,Wallet,Delivered,Study Table 8,Furniture,Tables,12000.0,60000.0,3000.0,57000.0
9281,126,43,2025-12-26,2,5.0,UPI,Delivered,Camera 3,Electronics,Cameras,50000.0,100000.0,5000.0,95000.0
9282,687,46,2025-07-20,1,20.0,Net Banking,Delivered,Camera 6,Electronics,Cameras,50000.0,50000.0,10000.0,40000.0
9283,259,125,2025-09-03,1,15.0,Wallet,Delivered,Bookshelf 5,Furniture,Storage,9500.0,9500.0,1425.0,8075.0
9284,811,127,2025-03-29,1,20.0,Cash,Delivered,Bookshelf 7,Furniture,Storage,9500.0,9500.0,1900.0,7600.0
9285,764,38,2025-09-06,5,15.0,Cash,Delivered,Headphones 8,Electronics,Accessories,3500.0,17500.0,2625.0,14875.0
9286,134,85,2024-11-14,5,0.0,Net Banking,Delivered,Backpack 5,Fashion,Bags,2200.0,11000.0,0.0,11000.0
9287,93,161,2025-03-09,4,0.0,Cash,Delivered,Mixer Grinder 1,Home Appliances,Kitchen,4200.0,16800.0,0.0,16800.0
9288,681,114,2024-12-14,2,5.0,Card,Delivered,Study Table 4,Furniture,Tables,12000.0,24000.0,1200.0,22800.0
9289,416,97,2024-09-07,2,20.0,Cash,Delivered,Smart Watch 7,Fashion,Watches,6500.0,13000.0,2600.0,10400.0
9290,4,7,2025-05-29,5,15.0,Wallet,Delivered,Laptop 7,Electronics,Computers,65000.0,325000.0,48750.0,276250.0
9291,950,97,2025-12-22,1,10.0,Card,Delivered,Smart Watch 7,Fashion,Watches,6500.0,6500.0,650.0,5850.0
9292,706,39,2025-11-22,4,5.0,UPI,Delivered,Headphones 9,Electronics,Accessories,3500.0,14000.0,700.0,13300.0
9293,835,189,2024-05-30,2,5.0,Wallet,Cancelled,Air Cooler 9,Home Appliances,Cooling,11000.0,22000.0,1100.0,20900.0
9294,46,63,2025-10-03,5,0.0,Cash,Delivered,Casual Shirt 3,Fashion,Clothing,1800.0,9000.0,0.0,9000.0
9295,447,187,2025-03-02,2,15.0,Card,Delivered,Air Cooler 7,Home Appliances,Cooling,11000.0,22000.0,3300.0,18700.0
9296,19,62,2024-04-26,1,15.0,Card,Delivered,Casual Shirt 2,Fashion,Clothing,1800.0,1800.0,270.0,1530.0
9297,126,4,2024-09-30,2,10.0,Wallet,Delivered,Laptop 4,Electronics,Computers,65000.0,130000.0,13000.0,117000.0
9298,886,24,2024-06-20,5,10.0,UPI,Delivered,Smart TV 4,Electronics,Television,45000.0,225000.0,22500.0,202500.0
9299,856,124,2024-09-02,5,10.0,Card,Delivered,Bookshelf 4,Furniture,Storage,9500.0,47500.0,4750.0,42750.0
9300,642,145,2025-04-05,4,10.0,UPI,Delivered,Bed Frame 5,Furniture,Beds,22000.0,88000.0,8800.0,79200.0
9301,567,198,2025-12-25,2,0.0,Card,Delivered,Air Fryer 8,Home Appliances,Kitchen,6500.0,13000.0,0.0,13000.0
9302,78,161,2025-10-24,2,10.0,Cash,Delivered,Mixer Grinder 1,Home Appliances,Kitchen,4200.0,8400.0,840.0,7560.0
9303,948,58,2025-03-18,1,5.0,Cash,Delivered,Running Shoes 8,Fashion,Footwear,4500.0,4500.0,225.0,4275.0
9304,684,157,2025-10-16,1,5.0,Card,Delivered,Coffee Maker 7,Home Appliances,Kitchen,5500.0,5500.0,275.0,5225.0
9305,311,26,2024-11-14,3,20.0,Net Banking,Delivered,Smart TV 6,Electronics,Television,45000.0,135000.0,27000.0,108000.0
9306,533,198,2025-11-23,1,5.0,Wallet,Cancelled,Air Fryer 8,Home Appliances,Kitchen,6500.0,6500.0,325.0,6175.0
9307,748,55,2024-09-20,2,20.0,UPI,Delivered,Running Shoes 5,Fashion,Footwear,4500.0,9000.0,1800.0,7200.0
9308,591,6,2025-09-20,5,20.0,Card,Delivered,Laptop 6,Electronics,Computers,65000.0,325000.0,65000.0,260000.0
9309,633,42,2024-02-25,1,10.0,Cash,Delivered,Camera 2,Electronics,Cameras,50000.0,50000.0,5000.0,45000.0
9310,335,113,2024-01-31,1,20.0,Wallet,Delivered,Study Table 3,Furniture,Tables,12000.0,12000.0,2400.0,9600.0
9311,653,2,2024-12-10,2,15.0,Card,Delivered,Laptop 2,Electronics,Computers,65000.0,130000.0,19500.0,110500.0
9312,537,22,2024-10-06,5,20.0,Cash,Delivered,Smart TV 2,Electronics,Television,45000.0,225000.0,45000.0,180000.0
9313,827,181,2025-07-02,2,15.0,Net Banking,Delivered,Air Cooler 1,Home Appliances,Cooling,11000.0,22000.0,3300.0,18700.0
9314,778,169,2024-04-02,2,0.0,Net Banking,Delivered,Mixer Grinder 9,Home Appliances,Kitchen,4200.0,8400.0,0.0,8400.0
9315,845,146,2024-02-23,5,15.0,Net Banking,Cancelled,Bed Frame 6,Furniture,Beds,22000.0,110000.0,16500.0,93500.0
9316,881,198,2025-09-08,1,10.0,Wallet,Delivered,Air Fryer 8,Home Appliances,Kitchen,6500.0,6500.0,650.0,5850.0
9317,767,11,2024-03-27,1,15.0,Wallet,Delivered,Mobile 1,Electronics,Mobiles,25000.0,25000.0,3750.0,21250.0
9318,91,161,2024-06-04,2,20.0,Wallet,Delivered,Mixer Grinder 1,Home Appliances,Kitchen,4200.0,8400.0,1680.0,6720.0
9319,873,141,2024-06-02,2,0.0,Net Banking,Delivered,Bed Frame 1,Furniture,Beds,22000.0,44000.0,0.0,44000.0
9320,602,189,2024-10-24,5,20.0,Wallet,Delivered,Air Cooler 9,Home Appliances,Cooling,11000.0,55000.0,11000.0,44000.0
9321,765,69,2025-12-24,1,20.0,UPI,Delivered,Casual Shirt 9,Fashion,Clothing,1800.0,1800.0,360.0,1440.0
9322,833,40,2024-06-13,3,0.0,Wallet,Delivered,Headphones 10,Electronics,Accessories,3500.0,10500.0,0.0,10500.0
9323,842,151,2024-04-08,5,0.0,Cash,Cancelled,Coffee Maker 1,Home Appliances,Kitchen,5500.0,27500.0,0.0,27500.0
9324,623,47,2025-09-06,5,10.0,Wallet,Delivered,Camera 7,Electronics,Cameras,50000.0,250000.0,25000.0,225000.0
9325,471,5,2024-10-08,2,20.0,Wallet,Delivered,Laptop 5,Electronics,Computers,65000.0,130000.0,26000.0,104000.0
9326,110,106,2024-03-14,4,0.0,Net Banking,Delivered,Office Chair 6,Furniture,Chairs,8500.0,34000.0,0.0,34000.0
9327,889,2,2024-04-23,2,15.0,Cash,Delivered,Laptop 2,Electronics,Computers,65000.0,130000.0,19500.0,110500.0
9328,252,152,2024-11-09,1,10.0,Net Banking,Delivered,Coffee Maker 2,Home Appliances,Kitchen,5500.0,5500.0,550.0,4950.0
9329,715,190,2025-05-22,1,10.0,Wallet,Delivered,Air Cooler 10,Home Appliances,Cooling,11000.0,11000.0,1100.0,9900.0
9330,340,43,2024-01-05,1,0.0,Wallet,Delivered,Camera 3,Electronics,Cameras,50000.0,50000.0,0.0,50000.0
9331,865,73,2024-02-03,1,5.0,Net Banking,Delivered,Jeans 3,Fashion,Clothing,2500.0,2500.0,125.0,2375.0
9332,364,165,2024-05-03,3,15.0,Cash,Delivered,Mixer Grinder 5,Home Appliances,Kitchen,4200.0,12600.0,1890.0,10710.0
9333,128,33,2025-04-08,3,20.0,UPI,Delivered,Headphones 3,Electronics,Accessories,3500.0,10500.0,2100.0,8400.0
9334,36,115,2025-02-12,5,20.0,Wallet,Delivered,Study Table 5,Furniture,Tables,12000.0,60000.0,12000.0,48000.0
9335,119,143,2024-02-19,4,5.0,Net Banking,Delivered,Bed Frame 3,Furniture,Beds,22000.0,88000.0,4400.0,83600.0
9336,934,194,2025-01-28,1,10.0,Cash,Delivered,Air Fryer 4,Home Appliances,Kitchen,6500.0,6500.0,650.0,5850.0
9337,748,22,2024-02-06,3,0.0,Net Banking,Delivered,Smart TV 2,Electronics,Television,45000.0,135000.0,0.0,135000.0
9338,76,147,2024-06-19,4,20.0,Cash,Delivered,Bed Frame 7,Furniture,Beds,22000.0,88000.0,17600.0,70400.0
9339,658,111,2024-12-30,5,15.0,Cash,Delivered,Study Table 1,Furniture,Tables,12000.0,60000.0,9000.0,51000.0
9340,638,168,2025-07-13,2,0.0,Net Banking,Delivered,Mixer Grinder 8,Home Appliances,Kitchen,4200.0,8400.0,0.0,8400.0
9341,415,62,2025-05-31,5,0.0,Net Banking,Delivered,Casual Shirt 2,Fashion,Clothing,1800.0,9000.0,0.0,9000.0
9342,62,64,2025-01-21,5,10.0,Cash,Delivered,Casual Shirt 4,Fashion,Clothing,1800.0,9000.0,900.0,8100.0
9343,303,182,2025-04-21,2,5.0,Card,Delivered,Air Cooler 2,Home Appliances,Cooling,11000.0,22000.0,1100.0,20900.0
9344,526,56,2025-12-19,3,20.0,Wallet,Delivered,Running Shoes 6,Fashion,Footwear,4500.0,13500.0,2700.0,10800.0
9345,897,182,2024-11-26,5,20.0,Cash,Delivered,Air Cooler 2,Home Appliances,Cooling,11000.0,55000.0,11000.0,44000.0
9346,78,95,2024-02-28,1,10.0,Cash,Delivered,Smart Watch 5,Fashion,Watches,6500.0,6500.0,650.0,5850.0
9347,449,55,2025-08-22,5,0.0,UPI,Cancelled,Running Shoes 5,Fashion,Footwear,4500.0,22500.0,0.0,22500.0
9348,197,100,2024-03-18,1,5.0,Net Banking,Delivered,Smart Watch 10,Fashion,Watches,6500.0,6500.0,325.0,6175.0
9349,122,200,2024-04-15,3,5.0,Card,Delivered,Air Fryer 10,Home Appliances,Kitchen,6500.0,19500.0,975.0,18525.0
9350,546,32,2025-09-19,3,5.0,Wallet,Delivered,Headphones 2,Electronics,Accessories,3500.0,10500.0,525.0,9975.0
9351,222,37,2025-02-22,3,10.0,Wallet,Delivered,Headphones 7,Electronics,Accessories,3500.0,10500.0,1050.0,9450.0
9352,624,147,2025-10-23,5,0.0,Net Banking,Delivered,Bed Frame 7,Furniture,Beds,22000.0,110000.0,0.0,110000.0
9353,345,174,2024-06-10,3,5.0,UPI,Delivered,Vacuum Cleaner 4,Home Appliances,Cleaning,9000.0,27000.0,1350.0,25650.0
9354,673,101,2024-05-07,2,0.0,Card,Delivered,Office Chair 1,Furniture,Chairs,8500.0,17000.0,0.0,17000.0
9355,55,4,2024-03-24,1,15.0,Cash,Delivered,Laptop 4,Electronics,Computers,65000.0,65000.0,9750.0,55250.0
9356,272,165,2025-03-11,1,15.0,Cash,Delivered,Mixer Grinder 5,Home Appliances,Kitchen,4200.0,4200.0,630.0,3570.0
9357,595,53,2025-08-06,5,20.0,UPI,Delivered,Running Shoes 3,Fashion,Footwear,4500.0,22500.0,4500.0,18000.0
9358,151,27,2025-11-02,3,10.0,Card,Delivered,Smart TV 7,Electronics,Television,45000.0,135000.0,13500.0,121500.0
9359,721,154,2025-07-24,3,0.0,Wallet,Delivered,Coffee Maker 4,Home Appliances,Kitchen,5500.0,16500.0,0.0,16500.0
9360,126,65,2025-06-22,4,5.0,Net Banking,Delivered,Casual Shirt 5,Fashion,Clothing,1800.0,7200.0,360.0,6840.0
9361,580,165,2024-07-12,4,20.0,Net Banking,Delivered,Mixer Grinder 5,Home Appliances,Kitchen,4200.0,16800.0,3360.0,13440.0
9362,993,114,2024-10-23,2,10.0,Card,Delivered,Study Table 4,Furniture,Tables,12000.0,24000.0,2400.0,21600.0
9363,263,144,2024-03-14,1,0.0,Wallet,Delivered,Bed Frame 4,Furniture,Beds,22000.0,22000.0,0.0,22000.0
9364,343,68,2024-10-08,4,10.0,Cash,Delivered,Casual Shirt 8,Fashion,Clothing,1800.0,7200.0,720.0,6480.0
9365,383,157,2025-07-30,3,10.0,UPI,Delivered,Coffee Maker 7,Home Appliances,Kitchen,5500.0,16500.0,1650.0,14850.0
9366,686,3,2025-07-26,3,5.0,Card,Delivered,Laptop 3,Electronics,Computers,65000.0,195000.0,9750.0,185250.0
9367,318,40,2024-01-16,1,0.0,UPI,Delivered,Headphones 10,Electronics,Accessories,3500.0,3500.0,0.0,3500.0
9368,757,126,2024-10-11,5,20.0,Wallet,Delivered,Bookshelf 6,Furniture,Storage,9500.0,47500.0,9500.0,38000.0
9369,431,16,2024-03-04,2,15.0,Card,Delivered,Mobile 6,Electronics,Mobiles,25000.0,50000.0,7500.0,42500.0
9370,833,149,2025-09-03,3,0.0,Cash,Delivered,Bed Frame 9,Furniture,Beds,22000.0,66000.0,0.0,66000.0
9371,582,125,2025-12-13,2,15.0,UPI,Delivered,Bookshelf 5,Furniture,Storage,9500.0,19000.0,2850.0,16150.0
9372,208,112,2024-01-19,1,20.0,Net Banking,Delivered,Study Table 2,Furniture,Tables,12000.0,12000.0,2400.0,9600.0
9373,966,111,2024-06-12,5,5.0,UPI,Delivered,Study Table 1,Furniture,Tables,12000.0,60000.0,3000.0,57000.0
9374,296,193,2025-01-01,2,10.0,Card,Delivered,Air Fryer 3,Home Appliances,Kitchen,6500.0,13000.0,1300.0,11700.0
9375,400,51,2024-02-01,1,20.0,Cash,Delivered,Running Shoes 1,Fashion,Footwear,4500.0,4500.0,900.0,3600.0
9376,265,200,2025-01-18,3,15.0,UPI,Delivered,Air Fryer 10,Home Appliances,Kitchen,6500.0,19500.0,2925.0,16575.0
9377,205,19,2024-04-01,1,5.0,Net Banking,Delivered,Mobile 9,Electronics,Mobiles,25000.0,25000.0,1250.0,23750.0
9378,410,162,2025-02-17,2,15.0,Card,Delivered,Mixer Grinder 2,Home Appliances,Kitchen,4200.0,8400.0,1260.0,7140.0
9379,431,40,2024-09-14,2,5.0,Wallet,Delivered,Headphones 10,Electronics,Accessories,3500.0,7000.0,350.0,6650.0
9380,357,189,2024-05-24,5,0.0,Cash,Delivered,Air Cooler 9,Home Appliances,Cooling,11000.0,55000.0,0.0,55000.0
9381,480,197,2024-03-06,4,10.0,UPI,Delivered,Air Fryer 7,Home Appliances,Kitchen,6500.0,26000.0,2600.0,23400.0
9382,410,107,2024-03-06,4,5.0,UPI,Delivered,Office Chair 7,Furniture,Chairs,8500.0,34000.0,1700.0,32300.0
9383,141,117,2024-01-28,3,20.0,Wallet,Delivered,Study Table 7,Furniture,Tables,12000.0,36000.0,7200.0,28800.0
9384,396,40,2025-08-15,4,20.0,Cash,Delivered,Headphones 10,Electronics,Accessories,3500.0,14000.0,2800.0,11200.0
9385,573,111,2025-03-31,5,15.0,UPI,Delivered,Study Table 1,Furniture,Tables,12000.0,60000.0,9000.0,51000.0
9386,464,116,2024-02-28,5,20.0,Net Banking,Cancelled,Study Table 6,Furniture,Tables,12000.0,60000.0,12000.0,48000.0
9387,319,183,2025-01-15,2,20.0,Card,Delivered,Air Cooler 3,Home Appliances,Cooling,11000.0,22000.0,4400.0,17600.0
9388,543,131,2025-03-30,5,0.0,Wallet,Delivered,Sofa 1,Furniture,Sofas,28000.0,140000.0,0.0,140000.0
9389,135,83,2025-06-17,2,5.0,UPI,Cancelled,Backpack 3,Fashion,Bags,2200.0,4400.0,220.0,4180.0
9390,227,88,2024-07-19,2,0.0,UPI,Delivered,Backpack 8,Fashion,Bags,2200.0,4400.0,0.0,4400.0
9391,746,29,2024-06-04,3,10.0,Net Banking,Delivered,Smart TV 9,Electronics,Television,45000.0,135000.0,13500.0,121500.0
9392,934,151,2025-10-31,2,0.0,UPI,Delivered,Coffee Maker 1,Home Appliances,Kitchen,5500.0,11000.0,0.0,11000.0
9393,808,91,2025-08-30,5,5.0,Card,Delivered,Smart Watch 1,Fashion,Watches,6500.0,32500.0,1625.0,30875.0
